Year,Date,Plot,Sub_Plot,ID,Treatment,Fire,T+F,Group,Species,Coverage
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Aristida stricta,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Woody,Baccharis halimifolia,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Cirsium spp.,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Crotalaria rotundifolia,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Crotalaria spectabilis,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus esculentus,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus spp.,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Dichanthelium spp.,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Digitaria spp.,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Eragrostis spectabilis,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Eremochloa ophiuroides,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Woody,Eupatorium capilifolium,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Galactia spp.,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Gamochaeta spp.,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Liatris gracilis,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Woody,Liquidambar styraciflua,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Oenothera laciniata,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Paspalum notatum,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Paspalum setaceum,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Phyllanthus urinaria,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Phytolacca americana,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Pityopsis graminifolia,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Polypremum procumbens,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Woody,Rubus spp.,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Solanum viarum,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Sorghastrum secundum,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Urtica dioica,0
2,2022-10-16,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Verbena spp.,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Cynodon dactylon,7
2,2022-10-16,3,12,3-12-C,C,C,C-C,Sedge,Cyperus spp.,5
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Dichondra spp.,5
2,2022-10-16,3,12,3-12-C,C,C,C-C,Woody,Eupatorium capilifolium,5
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Lactuca canadensis,5
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Rumex hastatulus,5
2,2022-10-16,3,12,3-12-C,C,C,C-C,Bare,Bareground,4
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Crotalaria rotundifolia,4
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Oxalis corniculata,4
2,2022-10-16,3,12,3-12-C,C,C,C-C,Woody,Liquidambar styraciflua,3
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Dichanthelium spp.,2
2,2022-10-16,3,12,3-12-C,C,C,C-C,Sedge,Bulbostylis spp.,1
2,2022-10-16,3,12,3-12-C,C,C,C-C,Sedge,Cyperus esculentus,1
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Erigeron canadensis,1
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Gamochaeta spp.,1
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Paspalum notatum,1
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Richardia spp.,1
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Andropogon ternarius,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Andropogon virginicus,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Aristida stricta,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Woody,Baccharis halimifolia,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Cirsium spp.,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Crotalaria spectabilis,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Digitaria spp.,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Eragrostis spectabilis,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Eremochloa ophiuroides,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Galactia spp.,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Indigofera hirsuta,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Liatris gracilis,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Oenothera laciniata,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Paspalum setaceum,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Phyllanthus urinaria,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Phytolacca americana,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Pityopsis graminifolia,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Polypremum procumbens,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Woody,Rubus spp.,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Solanum viarum,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Grass,Sorghastrum secundum,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Urtica dioica,0
2,2022-10-16,3,12,3-12-C,C,C,C-C,Forb,Verbena spp.,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Solanum viarum,8
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Oxalis corniculata,7
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Dichondra spp.,6
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Woody,Eupatorium capilifolium,6
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Bare,Bareground,5
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Sedge,Cyperus spp.,5
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Indigofera hirsuta,4
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Sedge,Cyperus esculentus,3
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Cynodon dactylon,2
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Lactuca canadensis,2
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Richardia spp.,2
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Sedge,Bulbostylis spp.,1
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Paspalum notatum,1
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Paspalum setaceum,1
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Phyllanthus urinaria,1
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Rumex hastatulus,1
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Andropogon ternarius,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Andropogon virginicus,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Aristida stricta,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Woody,Baccharis halimifolia,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Cirsium spp.,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Crotalaria rotundifolia,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Crotalaria spectabilis,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Dichanthelium spp.,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Digitaria spp.,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Eragrostis spectabilis,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Eremochloa ophiuroides,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Erigeron canadensis,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Galactia spp.,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Gamochaeta spp.,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Liatris gracilis,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Woody,Liquidambar styraciflua,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Oenothera laciniata,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Phytolacca americana,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Pityopsis graminifolia,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Polypremum procumbens,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Woody,Rubus spp.,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Sorghastrum secundum,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Urtica dioica,0
2,2022-10-16,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Verbena spp.,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Eragrostis spectabilis,8
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Cynodon dactylon,3
2,2022-10-16,3,14,3-14-S,S,C,S-C,Sedge,Cyperus spp.,3
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Oxalis corniculata,3
2,2022-10-16,3,14,3-14-S,S,C,S-C,Bare,Bareground,3
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Dichondra spp.,3
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Lactuca canadensis,3
2,2022-10-16,3,14,3-14-S,S,C,S-C,Woody,Rubus spp.,2
2,2022-10-16,3,14,3-14-S,S,C,S-C,Sedge,Cyperus esculentus,2
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Dalea pinnata,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Pityopsis graminifolia,5
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Rumex hastatulus,2
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Sorghastrum secundum,6
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Crotalaria rotundifolia,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Dichanthelium spp.,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Erigeron canadensis,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Liatris gracilis,2
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Paspalum notatum,2
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Paspalum setaceum,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Phyllanthus urinaria,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Richardia spp.,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Andropogon ternarius,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Andropogon virginicus,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Aristida stricta,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Woody,Baccharis halimifolia,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Sedge,Bulbostylis spp.,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Cirsium spp.,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Crotalaria spectabilis,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Digitaria spp.,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Grass,Eremochloa ophiuroides,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Woody,Eupatorium capilifolium,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Galactia spp.,1
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Gamochaeta spp.,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Indigofera hirsuta,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Woody,Liquidambar styraciflua,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Oenothera laciniata,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Phytolacca americana,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Polypremum procumbens,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Solanum viarum,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Urtica dioica,0
2,2022-10-16,3,14,3-14-S,S,C,S-C,Forb,Verbena spp.,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Cynodon dactylon,9
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Rumex hastatulus,5
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Dichondra spp.,4
2,2022-10-16,3,15,3-15-C,C,C,C-C,Woody,Rubus spp.,4
2,2022-10-16,3,15,3-15-C,C,C,C-C,Bare,Bareground,3
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Oxalis corniculata,3
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Richardia spp.,3
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Lactuca canadensis,2
2,2022-10-16,3,15,3-15-C,C,C,C-C,Sedge,Bulbostylis spp.,1
2,2022-10-16,3,15,3-15-C,C,C,C-C,Sedge,Cyperus spp.,1
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Dichanthelium spp.,1
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Erigeron canadensis,1
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Gamochaeta spp.,1
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Paspalum notatum,1
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Andropogon ternarius,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Andropogon virginicus,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Aristida stricta,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Woody,Baccharis halimifolia,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Cirsium spp.,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Crotalaria rotundifolia,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Crotalaria spectabilis,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Sedge,Cyperus esculentus,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Digitaria spp.,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Eragrostis spectabilis,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Eremochloa ophiuroides,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Woody,Eupatorium capilifolium,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Galactia spp.,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Indigofera hirsuta,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Liatris gracilis,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Woody,Liquidambar styraciflua,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Oenothera laciniata,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Paspalum setaceum,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Phyllanthus urinaria,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Phytolacca americana,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Pityopsis graminifolia,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Polypremum procumbens,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Solanum viarum,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Grass,Sorghastrum secundum,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Urtica dioica,0
2,2022-10-16,3,15,3-15-C,C,C,C-C,Forb,Verbena spp.,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Dichondra spp.,8
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Bare,Bareground,7
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Cynodon dactylon,6
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Indigofera hirsuta,5
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Lactuca canadensis,5
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Oxalis corniculata,5
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Rumex hastatulus,5
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Erigeron canadensis,3
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Gamochaeta spp.,3
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Richardia spp.,3
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus esculentus,2
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus spp.,2
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Sedge,Bulbostylis spp.,1
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Dichanthelium spp.,1
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Paspalum notatum,1
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Paspalum setaceum,1
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Andropogon ternarius,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Andropogon virginicus,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Aristida stricta,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Woody,Baccharis halimifolia,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Cirsium spp.,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Crotalaria rotundifolia,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Crotalaria spectabilis,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Digitaria spp.,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Eragrostis spectabilis,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Eremochloa ophiuroides,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Woody,Eupatorium capilifolium,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Galactia spp.,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Liatris gracilis,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Woody,Liquidambar styraciflua,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Oenothera laciniata,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Phyllanthus urinaria,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Phytolacca americana,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Pityopsis graminifolia,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Polypremum procumbens,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Woody,Rubus spp.,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Solanum viarum,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Sorghastrum secundum,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Urtica dioica,0
2,2022-10-16,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Verbena spp.,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Eragrostis spectabilis,8
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Sorghastrum secundum,6
2,2022-10-16,4,1,4-1-S,S,W,S-W,Sedge,Cyperus spp.,3
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Pityopsis graminifolia,3
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Crotalaria rotundifolia,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Dichondra spp.,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Galactia spp.,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Gamochaeta spp.,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Indigofera hirsuta,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Liatris gracilis,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Oxalis corniculata,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Rumex hastatulus,2
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Andropogon ternarius,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Aristida stricta,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Bare,Bareground,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Cynodon dactylon,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Eremochloa ophiuroides,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Erigeron canadensis,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Lactuca canadensis,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Paspalum notatum,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Paspalum setaceum,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Richardia spp.,1
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Andropogon virginicus,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Woody,Baccharis halimifolia,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Sedge,Bulbostylis spp.,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Cirsium spp.,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Crotalaria spectabilis,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Sedge,Cyperus esculentus,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Dichanthelium spp.,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Grass,Digitaria spp.,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Woody,Eupatorium capilifolium,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Woody,Liquidambar styraciflua,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Oenothera laciniata,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Phyllanthus urinaria,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Phytolacca americana,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Polypremum procumbens,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Woody,Rubus spp.,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Solanum viarum,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Urtica dioica,0
2,2022-10-16,4,1,4-1-S,S,W,S-W,Forb,Verbena spp.,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Paspalum setaceum,8
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Paspalum notatum,5
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Indigofera hirsuta,4
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Bare,Bareground,3
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Dichondra spp.,3
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Sedge,Bulbostylis spp.,2
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Cynodon dactylon,2
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Sedge,Cyperus esculentus,2
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Sedge,Cyperus spp.,2
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Lactuca canadensis,2
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Oxalis corniculata,2
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Erigeron canadensis,1
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Rumex hastatulus,1
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Andropogon ternarius,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Andropogon virginicus,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Aristida stricta,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Woody,Baccharis halimifolia,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Cirsium spp.,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Crotalaria rotundifolia,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Crotalaria spectabilis,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Dichanthelium spp.,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Digitaria spp.,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Eragrostis spectabilis,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Eremochloa ophiuroides,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Woody,Eupatorium capilifolium,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Galactia spp.,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Gamochaeta spp.,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Liatris gracilis,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Woody,Liquidambar styraciflua,0
2,2022-10-16,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Oenothera laciniata,0
